Date,User,Tweet
2017-03-29 19:48:12+00:00,SpencerKarter,In the wake of #AdsenseGate aka #Demonetization #YouTubeCensorship. @SusanWojcicki is the #MostHatedWoman at @YouTube. #YouTubeIsOverParty
2017-03-29 19:27:30+00:00,SpencerKarter,My #Adsense's revenue on my #YouTube videos is declining thanks to @SusanWojcicki's #AdsenseGate aka #Demonetization #PRnightmare! #EpicFAIL
2017-03-29 19:24:45+00:00,SpencerKarter,I urge @SusanWojcicki to step down as #YouTube CEO. I hope #YouTubers do the same! End #Demonetization crisis and #MakeYouTubeGreatAgain!
2017-03-29 17:45:42+00:00,aNewIndian,"#PakTerrorCall
Let's do #Demonetization again. The stone pelting will stop na."
2017-03-29 17:42:16+00:00,garimaaa20,"This Govt is all about Bold reforms, rapid transformation, good governance.
#SurgicalStrike #Demonetization #GST
#PerformanceMatters"
2017-03-29 17:01:44+00:00,DeisyDimples,"Look I kant spell good alright?

#Demonitisation #Demonitization #Demonetisation #Demonetization"
2017-03-29 16:18:57+00:00,ormiga,#demonetization done elections won CROOKS @narendramodi @arunjaitley STILL NO @rbi #urjipatel circular so #rbi NOT exchange ₹500 8-10 no5es
2017-03-29 15:26:48+00:00,JayKay074,"Why has the stone pelting issue come up again? I thought #demonetization took care of that? No? 
@TimesNow @ndtv @IndiaToday @ZeeNews"
2017-03-29 12:49:14+00:00,COMMANMANOFUPA,"#GSTBill Bad effect on economy of #Demonetization is that USD is 64.88 today highest in 4 years.Modi  worst economist in world I 
conclude"
2017-03-29 01:29:53+00:00,outburstindia,"Stone pelting has stopped...claimed BJP leaders including PM during early days of #demonetization !
on 28th March 2017 #Budgam claim belied."
2017-03-28 17:52:27+00:00,Ekamevadvityam,"FM Jaitley to table Data on #Demonetization within next fortnight.

Brace yourselves"
2017-03-28 17:46:04+00:00,gaurav2811,"Remember how the narrative of ""Army's sacrifices &amp; demolition of terrorist's funding network"" were used to justify #demonetization ?"
2017-03-28 17:30:24+00:00,Defected_Writer,Working on a blog about YouTube issues like #demonetization and their new #restrictedmode ft. comments from #JJpodcast + many more sources
2017-03-28 15:37:12+00:00,nmleo1,"Enthused by #demonetization 'victory' in state polls,Should #Modi Govt  #demonetize notes daily in #kashmir to stop terrorism?
  #Budgam"
2017-03-28 11:55:43+00:00,DavidJKott,"#Demonetization, compulsory #Aadhaar, #eProperty passbook ... BJP guvmt is making life miserable of people who voted them #RegretBJPinPower"
2017-03-28 09:49:31+00:00,pdharm5,Congratulations @BJP4India  and @narendramodi now finally you achieved to grow your MLAs number from 3 to 4. #Demonetization effect
2017-03-28 05:43:10+00:00,HasParlAdjYet,"#LokSabha 1st question on impact of #demonetization on prices. @irvpaswan &amp; @crchaudharymos answering. ""Payt made thru cheques to #farmers."""
2017-03-27 20:33:14+00:00,mridulmahanta,Seems #BJP wants to do everything overnight. #Demonetization or #IllegalSalughterHouseBan ... It's just #Corruption that's taking forever.
2017-03-27 15:05:14+00:00,MMadangallu,Remove surcharge on using card at fuel stations. #NaMo #DigitalIndia #Demonetization #CashlessEconomy #BlackMoney
2017-03-27 09:15:17+00:00,TheMadrasEye,Why the push to make #AadharCard compulsory? Let the govt. first come clean about the results of #demonetization !
2017-03-27 02:57:04+00:00,Gravity_v20,"#Aaadharification  long term risk - short term benefits
#Demonetization (#MT) ST risk - LT benefits
#IGES
#ComplexSystems
cc:@narendramodi"
2017-03-27 02:49:57+00:00,Raminations,Twitteratti is against AJ's mood changes against Taxpayers-Aadhar conditions etc.Remember public loves this It's #Demonetization V.2
2017-03-27 02:06:17+00:00,SpencerKarter,This BS #AdvertiserFriendly #Demonetization e-mails getting #MoreFrequent than less. #FedUp with this @TeamYouTube! #EpicFAIL #YouTubeFAIL
2017-03-26 12:58:53+00:00,manish_sachdev,"During passage of constipated stool,When whole body puts effort to push it down,It's only asshole that complains of pain.#Demonetization"
2017-03-26 05:46:59+00:00,Chanakya26,#demonetization #UPElection2017  INC has washed MSM underwear (धोबी पछाड़) even as they hv it on them. Screaming &amp; Shreiking hopping around.
2017-03-25 03:12:18+00:00,RajivV19,#Demonetization is one of the best pro- people action for India after independence. Making #Yogi UP CM is another one.
2017-03-25 02:05:53+00:00,hkrgupta,"In India, electoral success has a weird power of whitewashing all nuance. #demonetization #NREGA"
2017-03-25 02:04:44+00:00,hkrgupta,Those who consider #demonetization as a proven success only because of UP election results understand neither democracy nor economics.
2017-03-24 16:49:23+00:00,gkundra,During #Demonetization quite a few bankers swindled money while we patiently stood in queues. Now will those banks waive off corporate loans
2017-03-24 09:53:02+00:00,oheraldogoa,Notices to those whose cash deposit during #Demonetization did not match with returns filed. Majority replied and some finallized by IT dept
2017-03-24 09:52:38+00:00,oheraldogoa,"Income Tax issued over 500 notices in Goa to individuals, corporates and private firms during #Demonetization"
2017-03-24 09:52:10+00:00,HCNTVchannel,Notices to those whose cash deposit during #Demonetization did not match with returns filed. Majority replied and some finallized by IT dept
2017-03-24 09:48:04+00:00,HCNTVchannel,"Income Tax issued over 500 notices in Goa to individuals, corporates and private firms during #Demonetization"
2017-03-24 05:55:32+00:00,nooreshtech,After #demonetization many #realestate stocks  are up 60-100% frmNovember lows &amp; above 1-3 yr highs !!! Not many would have thot so - I dint
2017-03-23 21:35:39+00:00,outburstindia,"Youngsters are unemployed or underpaid if employed or not getting Jobs as per their qualification!
#Demonetization is showing its ugliness."
2017-03-23 08:10:04+00:00,investorclinic,#MumbaiRealEstate- Luxury home sales have slowly started to pick up pace after #demonetization; price correction in ready-to-move segment.
2017-03-22 17:35:29+00:00,manishbytes,aadhar is the new weapon which will draw severe criticism 4BJP 2win the next few elections! 😀 #karolojokarnahai! #demonetization #godigital
2017-03-22 16:59:36+00:00,devlekar17,What a fantastic day it was! For d very first tm heard #Demonetization without any political influence Brilliant speech by #YamajiMalkar
2017-03-22 16:27:54+00:00,NotNewToAny1,"#ModiGovt is not transparent on #Demonetization defying common men, opposition &amp; #SMEs  #2KNoteDisastrousForSMEs"
2017-03-22 09:14:16+00:00,DrShobha,#Fact : Post #Demonetization #naxal affected districts in India have come down from 173 to 68. Via FB
2017-03-20 11:56:13+00:00,aisewaise,"I support #modi and make fun of #trump. There must be trump supporters who find modi divisive and #demonetization dumb.
Benefit of distance!"
2017-03-19 12:25:17+00:00,___ravisingh,"Whoever saying it's a mistake (or shocker) by @BJP4India is still in denial or horribly ignorant. Another masterstroke, like #demonetization"
2017-03-19 08:20:14+00:00,bhatnagardaksh1,"Amongst all the chaos from #Demonetization to the election of #YogiAdityanath, did anyone get their hands on #freedom251 phone?"
2017-03-18 16:58:17+00:00,YatinRana,"Bigger decision than #demonetization . And the best one yet.
#YogiAdityanath  #UPCM #"
2017-03-18 16:26:46+00:00,behindthestumps,"Firstly, the #demonetization..now..""Yoginetization"". The Two most courageous decision, so far, by Modi Government!!!"
2017-03-18 15:01:06+00:00,HurshGupta,#YogiAdityanath is far bigger blind shot than #Demonetization and the chances of this shot to be missed are much higher.
2017-03-18 14:47:26+00:00,rohitkrgupta,Another bold decision after #Demonetization. Backed by Modi &amp; Shah there are less chances that #Yogi will deviate from the roadmap of 2019.
2017-03-18 10:30:00+00:00,RahulNaharXrbia,Organized players have money that is accounted for.Policy moves like #demonetization will lead to better growth &amp; returns. #RealEstate
2017-03-18 08:52:30+00:00,GunjanOfficial,"1/ @anandmahindra You spoke of the government as one that takes risk, but would you say that at a national scale the risk of #demonetization"
2017-03-18 07:30:00+00:00,RahulNaharXrbia,Any aggressive policy move facilitates consolidation which means the organized sector gets stronger. #newindia #demonetization
2017-03-17 09:32:12+00:00,GunjanOfficial,Did the nation reap off any fruit from #demonetization with 90% of the demonetized currency finding it's way back in the system? #Conclave17
2017-03-17 09:29:18+00:00,indiatvnews,ED files Prosecution Complaint against Jignesh Kishore Bhajiawala of #Surat involved in manipulating unaccounted money post #demonetization
2017-03-17 09:20:08+00:00,imrantelegraph,ED files Prosecution Complaint aganstJignesh Kishore Bhajiawala of Surat  involved in  manipulating unaccounted money post #demonetization.
2017-03-17 06:44:58+00:00,ArvindPathak31,It was great info shared by @TheOfficialSBI Chairperson Ms Arundhati Bhattacharya on digital development after #demonetization  @FollowCII
2017-03-17 05:52:07+00:00,ashokepandit,"#RajdeepSardesai while raising Q's about #Demonetization, is brilliantly responded to by @Dev_Fadnavis @ChouhanShivraj. #Conclave17"
2017-03-16 05:28:07+00:00,SubhrangsuD,Like funds provided2local clubs in name of Sports&amp;Youth Development;substantial Aids(!) given4 #DeMonetization affected by WBGov @BJP4India
2017-03-15 15:00:09+00:00,ril_shi,I can't stop smiling 😊 after seeing my mom started saving currency again after #demonetization done by Hon. PM @narendramodi on 8th Nov 2016
2017-03-15 13:47:26+00:00,anilkohli54,What needs to be investigated is the amounts spent on vote purchasing by these losers before #Demonetization.
2017-03-15 13:46:48+00:00,iDarkastic,"Looks like people who criticized #demonetization don't like to exercise their right to vote. 

Especially people from UP.
#UPElectionResults"
2017-03-15 12:39:25+00:00,Pyara_Boy,"""Change"" is always better... Everyone understood this better only after #demonetization 😂😄"
2017-03-15 12:37:00+00:00,SridharHari,Tried 6 different bank #ATMs today and all were out of #cash and for some reason I thought the worst was over with #demonetization
2017-03-15 07:43:14+00:00,anilkohli54,"Masses have been kept poor delibrately, little money during elxns gets their votes. Not this time #Demonetization upset the applecart"
2017-03-15 07:07:06+00:00,TOIBengaluru,"Cooperative sector, crucial to farmers and rural folk came to standstill. – Siddaramaiah. #Demonetization #KarnatakaBudget"
2017-03-15 07:07:06+00:00,ArunDev1,"Cooperative sector, crucial to farmers and rural folk came to standstill. – Siddaramaiah. #Demonetization #KarnatakaBudget"
2017-03-15 07:07:06+00:00,ArunDevTOI,"Cooperative sector, crucial to farmers and rural folk came to standstill. – Siddaramaiah. #Demonetization #KarnatakaBudget"
2017-03-15 07:06:41+00:00,ArunDevTOI,#Demonetization caused huge amount of distress to the public - Siddaramaiah. #KarnatakaBudget.
2017-03-15 07:06:41+00:00,ArunDev1,#Demonetization caused huge amount of distress to the public - Siddaramaiah. #KarnatakaBudget.
2017-03-15 07:06:41+00:00,TOIBengaluru,#Demonetization caused huge amount of distress to the public - Siddaramaiah. #KarnatakaBudget.
2017-03-15 06:29:30+00:00,Redundant_Link,Well  anti #Demonetization lobby shifting to #EVMTampering now . Mamta to join soon .... 😂
2017-03-15 06:05:47+00:00,outburstindia,"Odisha Gram Panchayats/ BMC/ Chandigarh Municipal results were taken as vindication of #DeMonetization by Modi in UP elections!
Punjab/Goa??"
2017-03-15 04:37:58+00:00,outburstindia,"SAD an ally of BJP .......paid the worst cost for Modi's #DeMonetization!
ParkashSingh Badal would not be even LoP in Punjab Assembly!
😆😆😆😆😆"
2017-03-14 20:04:27+00:00,AnkusSBJP,"Hope u get ur answer........hahahahaha, #Demonetization"
2017-03-14 13:24:28+00:00,anilkohli54,#DANGADIDI suddenly preaching after all the screeching. she raved &amp; ranted against #demonetization where was the mutual respect then?
2017-03-13 16:56:46+00:00,mrdeepsar,"#IamWithAK
""Arunabh Kumar""
""Defence Ministry""
#SupremeCourt 
MPhil
Actor
#BJP 

#Demonetization is nw established as an acceptable Reform 🤔"
2017-03-13 15:40:01+00:00,DineshLTn,"Does horse trading happen in black/ white money, cash/ cashless- PayTM transactions ? #DeMonetization #BJP #Goa #Manipur
#sham"
2017-03-13 13:01:00+00:00,steve_hanke,India 'beat expectations' for GDP growth post #demonetization- Don't be fooled. @FT reports informal business (75% of employment) is falling
2017-03-13 07:16:36+00:00,avarakai,"Political casualties of election results of March 11, 2017:

1. Behenji
2. Didi
3. Tippu &amp; Pappu Family
4. Lalu
5. Siddu

#Demonetization"
2017-03-13 04:39:34+00:00,KnightCrawler_7,#BJP shldnt giveUP on #Punjab either to from the govt. #Demonetization
2017-03-13 03:57:47+00:00,ItsYakin,The trick of #Demonetization was not invented by #India but they demonetised in 1946 while it was still a part of the British Raj #Fact
2017-03-13 03:56:54+00:00,ItsYakin,The trick of #Demonetization was not invented by #India but they demonetised in 1946 while it was still a part of the British Raj
2017-03-13 03:19:05+00:00,santoshiitbhu,Hi @askanal find @NitishKumar most connected CM today. He didnt criticise #demonetization. He has started covering nationalism after results
2017-03-12 18:05:08+00:00,riyalovezu,"Does horse trading happen in black/ white money, cash/ cashless transactions ? #DeMonetization #BJP #Goa #Manipur"
2017-03-12 17:24:32+00:00,Kavitharaodb,Well #demonetization  and #TripleTalaq worked for #Elections2017
2017-03-12 17:00:17+00:00,MaxSecurityLTD,"In #India, the BJP marks a decisive victory in Uttar Pradesh, indicating strong national popularity despite pushback against #demonetization"
2017-03-12 15:16:46+00:00,autumn16hyd,How much has the money recovered through #demonetization used in the #UPElection2017 #GoaPolls2017 #ManipurElection2017 #BJP
2017-03-12 13:43:14+00:00,DhamaVishal,"#demonetization  wasn't a bad idea &amp; #NarendraModi deserves this! 

Being a UP born, I'm feeling so proud &amp; happy for UP 👏
#ElectionResults"
2017-03-12 11:16:17+00:00,AmiteshK01,The parties which raised hue and cry over #Demonetization are getting demonetized....
2017-03-12 10:04:30+00:00,Redundant_Link,"Anyone still Ranting about #Demonetization?? 😂 
#UPElection2017"
2017-03-12 09:46:58+00:00,JhansonKaRaja,#UPElection2017 Those traders who earned huge losses post #Demonetization voted hugely for #BJP to win #325Seats. 🤔
2017-03-12 09:46:02+00:00,JhansonKaRaja,#UPElection2017 Those retailers who lost their daily sale post #Demonetization voted hugely for #BJP to win #325Seats. 🤔
2017-03-12 09:45:25+00:00,JhansonKaRaja,#UPElection2017 Those farmers who could not reap their crops post #Demonetization voted hugely for #BJP to win #325Seats. 🤔
2017-03-12 09:42:52+00:00,JhansonKaRaja,#UPElection2017 Those labourers who lost their living hood post #Demonetization voted hugely for #BJP to win #325Seats. 🤔
2017-03-12 07:11:16+00:00,nipun_12,After #demonetization it's #Namonetization. More then 60% of land in #India governed by #Namo #NaMoRocks
2017-03-12 06:17:01+00:00,NotNewToAny1,"#BuraNaManoHoliHai #CEC #MalwareInEVMSs There is  reason to believe,if #DeMonetization possible to trace #BlackMoney in the pockets of poors"
2017-03-12 06:02:18+00:00,Naveen_Arcot,#Demonetization proved difficult for #indianeconomy in the short term but proved otherwise for the #politics of #ElectionResults in #Midterm
2017-03-11 19:08:37+00:00,kgopz,Fortune favours the bravo. Who would take such a big risk like #Demonetization with elections in 3 months? #namo_लहर #NaMoRocks  #NamoWave
2017-03-11 17:34:55+00:00,rajizm,"We must not forgot what brave decision #Demonetization was in the wake of UP elections, high chances of losing it bt @narendramodi the brave"
2017-03-11 17:02:21+00:00,prayag,Reason #Mayawati is accusing #EVM because #demonetization destroyed her black money &amp; she had nothing to bribe voters with! #ElectionResults
